timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
46177791,216.87895,34.63,98747.0,1.1732777
46199390,216.53809,34.61,98750.99,1.1733252
46210372,216.87895,34.61,98747.0,1.1732777
46221399,216.9635,34.61,98746.0,1.1732658
46243387,216.70984,34.6,98749.0,1.1733015
46254408,216.28442,34.6,98754.0,1.1733608
46265365,216.36897,34.6,98753.0,1.173349
46286361,216.87895,34.579998,98747.0,1.1732777
46296408,216.28442,34.579998,98754.0,1.1733608
46307381,216.28442,34.579998,98754.0,1.1733608
46328371,216.87895,34.559998,98747.0,1.1732777
46338413,216.53809,34.559998,98750.99,1.1733252
46349361,216.28442,34.559998,98754.0,1.1733608
46370418,216.70984,34.54,98749.0,1.1733015
46380408,216.45354,34.54,98751.99,1.173337
46391380,216.79439,34.54,98748.0,1.1732895
46412361,216.70984,34.52,98749.0,1.1733015
46422420,216.62263,34.52,98750.0,1.1733134
46433372,216.28442,34.52,98754.0,1.1733608
46454361,216.53809,34.5,98750.99,1.1733252
46464408,216.79439,34.5,98748.0,1.1732895
46475380,216.70984,34.5,98749.0,1.1733015
46496412,216.28442,34.48,98754.0,1.1733608
46507890,216.53809,34.48,98750.99,1.1733252
46518373,216.36897,34.48,98753.0,1.173349
46539380,216.36897,34.46,98753.0,1.173349
46549507,216.62263,34.46,98750.0,1.1733134
46560373,216.53809,34.46,98750.99,1.1733252
46582727,216.36897,34.44,98753.0,1.173349
46592408,216.02812,34.44,98757.0,1.1733966
46603392,216.45354,34.44,98751.99,1.173337
46624370,216.87895,34.41,98747.0,1.1732777
46636682,216.53809,34.41,98750.99,1.1733252
46647392,216.62263,34.41,98750.0,1.1733134
46668361,216.79439,34.399998,98748.0,1.1732895
46678884,216.70984,34.399998,98749.0,1.1733015
46689485,216.53809,34.399998,98750.99,1.1733252
46711392,216.02812,34.38,98757.0,1.1733966
46721483,215.85901,34.38,98759.0,1.1734203
46732475,216.36897,34.38,98753.0,1.173349
46753361,216.11531,34.36,98756.0,1.1733847
46763476,216.79439,34.36,98748.0,1.1732895
46774464,216.11531,34.36,98756.0,1.1733847
